123	604	727
880	144	1024
354	764	1118
577	206	783
928	935	1863
436	673	1109
418	32	450
992	378	1370
950	925	1875
296	691	987
442	207	649
47	532	579
175	127	302
747	646	1393
325	105	430
974	734	1708
125	133	258
710	927	1637
412	267	679
241	840	1081
747	696	1443
950	767	1717
391	202	593
345	669	1014
42	107	149
173	109	282
736	684	1420
439	371	810
266	41	307
543	111	654
483	240	723
29	623	652
440	368	808
918	426	1344
498	38	536
819	157	976
553	852	1405
681	99	780
308	764	1072
946	459	1405
185	342	527
41	774	815
496	171	667
297	392	689
517	318	835
817	353	1170
139	72	211
300	137	437
169	356	525
384	450	834
31	986	1017
793	504	1297
103	451	554
353	124	477
824	380	1204
862	74	936
747	79	826
632	104	736
135	958	1093
988	690	1678
162	398	560
287	800	1087
607	157	764
836	825	1661
242	678	920
334	919	1253
337	56	393
926	406	1332
519	159	678
394	112	506
967	813	1780
447	733	1180
802	971	1773
638	554	1192
578	345	923
785	229	1014
101	693	794
13	607	620
485	345	830
333	352	685
253	857	1110
851	30	881
991	986	1977
628	665	1293
258	734	992
23	170	193
731	289	1020
103	733	836
937	647	1584
578	328	906
899	62	961
359	137	496
186	671	857
379	650	1029
783	543	1326
873	555	1428
606	379	985
678	379	1057
16	133	149
145	75	220
23	236	259
644	863	1507
804	122	926
477	658	1135
607	605	1212
450	987	1437
211	609	820
464	577	1041
443	392	835
482	738	1220
360	113	473
263	120	383
124	946	1070
739	277	1016
119	299	418
23	841	864
33	880	913
595	144	739
461	227	688
705	94	799
578	693	1271
863	776	1639
982	336	1318
511	989	1500
16	781	797
856	246	1102
567	420	987
752	500	1252
239	220	459
22	906	928
844	624	1468
416	171	587
581	884	1465
370	953	1323
617	369	986
840	499	1339
308	249	557
291	359	650
549	257	806
874	657	1531
268	996	1264
141	522	663
11	231	242
900	89	989
579	225	804
516	864	1380
843	338	1181
742	356	1098
812	398	1210
398	555	953
791	931	1722
546	98	644
398	465	863
671	955	1626
152	260	412
58	834	892
210	64	274
823	84	907
137	759	896
443	396	839
655	633	1288
141	733	874
402	284	686
923	356	1279
469	523	992
303	869	1172
854	183	1037
678	213	891
964	424	1388
754	482	1236
448	180	628
724	334	1058
371	183	554
317	557	874
651	735	1386
366	858	1224
615	412	1027
451	658	1109
384	863	1247
947	961	1908
762	214	976
237	291	528
972	105	1077
850	681	1531
372	723	1095
207	131	338
832	999	1831
808	329	1137
631	745	1376
538	265	803
791	1	792
910	597	1507
144	694	838
76	125	201
323	371	694
361	329	690
263	164	427
303	531	834
45	307	352
884	573	1457
211	133	344
345	892	1237
575	685	1260
194	316	510
567	329	896
272	274	546
487	900	1387
668	955	1623
704	953	1657
395	287	682
118	950	1068
736	852	1588
773	606	1379
103	548	651
506	532	1038
681	551	1232
386	451	837
106	518	624
456	514	970
876	44	920
293	922	1215
242	793	1035
235	829	1064
919	449	1368
768	309	1077
332	845	1177
890	515	1405
859	657	1516
548	112	660
412	35	447
198	45	243
678	260	938
939	525	1464
960	765	1725
163	323	486
340	232	572
196	960	1156
254	309	563
415	814	1229
969	121	1090
966	396	1362
878	607	1485
830	503	1333
687	807	1494
838	227	1065
240	831	1071
991	318	1309
97	113	210
76	679	755
157	436	593
394	638	1032
681	926	1607
898	965	1863
650	524	1174
156	524	680
666	919	1585
959	837	1796
512	525	1037
82	402	484
218	549	767
747	394	1141
20	682	702
183	413	596
64	348	412
903	25	928
502	816	1318
720	431	1151
676	626	1302
518	205	723
976	323	1299
583	270	853
632	894	1526
0	465	465
839	772	1611
424	186	610
221	673	894
786	466	1252
779	36	815
166	710	876
982	640	1622
632	461	1093
826	935	1761
311	534	845
3	719	722
895	132	1027
728	915	1643
854	859	1713
587	519	1106
358	580	938
264	23	287
217	506	723
937	492	1429
855	373	1228
404	848	1252
721	306	1027
774	432	1206
366	327	693
969	66	1035
352	850	1202
905	543	1448
210	913	1123
72	514	586
299	802	1101
50	875	925
230	704	934
239	70	309
969	71	1040
554	84	638
225	300	525
277	756	1033
477	601	1078
444	510	954
851	785	1636
46	3	49
890	734	1624
795	733	1528
457	705	1162
717	484	1201
117	194	311
885	469	1354
952	709	1661
254	551	805
83	25	108
800	674	1474
693	53	746
176	539	715
568	344	912
851	996	1847
603	223	826
773	587	1360
935	720	1655
607	845	1452
885	735	1620
513	547	1060
22	125	147
735	171	906
842	882	1724
427	866	1293
157	580	737
631	470	1101
437	864	1301
208	594	802
138	575	713
132	52	184
532	933	1465
608	14	622
862	641	1503
246	371	617
683	451	1134
497	890	1387
71	325	396
725	558	1283
845	36	881
59	983	1042
130	347	477
553	427	980
842	335	1177
348	720	1068
629	955	1584
94	667	761
463	491	954
888	945	1833
552	416	968
567	389	956
285	272	557
314	281	595
90	46	136
951	5	956
771	406	1177
497	753	1250
826	428	1254
76	302	378
881	43	924
462	70	532
101	444	545
795	663	1458
842	636	1478
39	525	564
93	516	609
52	588	640
654	219	873
689	738	1427
294	0	294
979	937	1916
348	435	783
348	612	960
483	859	1342
84	35	119
623	205	828
86	209	295
746	113	859
894	798	1692
425	159	584
815	75	890
415	658	1073
638	362	1000
247	930	1177
304	932	1236
857	103	960
800	495	1295
191	888	1079
700	950	1650
90	889	979
267	188	455
828	222	1050
886	373	1259
937	618	1555
4	896	900
949	169	1118
869	146	1015
299	475	774
887	89	976
720	18	738
875	850	1725
874	788	1662
510	352	862
349	653	1002
387	887	1274
392	816	1208
788	234	1022
272	554	826
443	612	1055
995	917	1912
603	928	1531
765	9	774
926	810	1736
899	237	1136
735	733	1468
980	895	1875
237	27	264
694	177	871
308	379	687
877	859	1736
196	201	397
726	460	1186
742	901	1643
75	761	836
769	755	1524
800	580	1380
569	857	1426
251	813	1064
723	526	1249
430	129	559
964	140	1104
916	695	1611
813	80	893
420	162	582
132	302	434
728	821	1549
93	940	1033
652	737	1389
65	998	1063
732	972	1704
566	166	732
364	231	595
511	933	1444
93	837	930
534	230	764
90	141	231
309	875	1184
152	410	562
384	335	719
632	324	956
889	989	1878
377	867	1244
454	144	598
960	735	1695
82	72	154
453	876	1329
351	770	1121
679	510	1189
376	327	703
330	928	1258
401	779	1180
730	709	1439
248	951	1199
191	87	278
878	220	1098
73	568	641
309	611	920
352	184	536
118	606	724
903	30	933
802	26	828
399	532	931
957	821	1778
91	358	449
503	455	958
367	264	631
899	249	1148
609	711	1320
399	86	485
132	113	245
735	153	888
400	183	583
103	687	790
3	658	661
466	552	1018
126	771	897
363	672	1035
696	683	1379
405	465	870
86	607	693
627	756	1383
212	884	1096
539	888	1427
913	290	1203
415	949	1364
297	564	861
48	974	1022
693	537	1230
736	86	822
687	929	1616
176	420	596
273	206	479
586	937	1523
889	626	1515
10	797	807
839	454	1293
605	828	1433
659	169	828
900	313	1213
455	240	695
964	290	1254
140	827	967
24	260	284
915	910	1825
355	48	403
492	463	955
825	682	1507
425	393	818
934	341	1275
732	124	856
286	404	690
384	299	683
426	636	1062
871	500	1371
924	476	1400
178	101	279
638	774	1412
555	840	1395
305	787	1092
634	269	903
530	776	1306
989	351	1340
157	617	774
331	688	1019
800	611	1411
141	763	904
910	569	1479
621	815	1436
149	987	1136
926	626	1552
751	589	1340
985	137	1122
400	978	1378
254	531	785
785	657	1442
995	982	1977
362	285	647
258	110	368
113	376	489
876	479	1355
273	1000	1273
171	366	537
969	978	1947
833	311	1144
552	125	677
223	828	1051
372	391	763
276	439	715
856	65	921
527	308	835
609	527	1136
824	620	1444
467	349	816
611	771	1382
134	637	771
869	744	1613
304	350	654
134	367	501
313	549	862
136	213	349
930	620	1550
521	992	1513
255	414	669
846	117	963
556	857	1413
612	264	876
471	649	1120
420	71	491
683	838	1521
187	33	220
993	634	1627
262	924	1186
230	82	312
937	712	1649
439	722	1161
830	132	962
145	777	922
467	32	499
769	490	1259
601	533	1134
679	355	1034
940	200	1140
119	629	748
397	35	432
443	334	777
719	338	1057
664	282	946
295	352	647
940	579	1519
46	334	380
651	342	993
241	362	603
733	165	898
804	217	1021
247	744	991
631	228	859
153	226	379
343	415	758
93	946	1039
620	58	678
144	326	470
135	681	816
960	764	1724
703	539	1242
337	391	728
600	418	1018
783	184	967
742	284	1026
367	29	396
729	909	1638
21	393	414
30	718	748
952	341	1293
477	295	772
189	533	722
485	809	1294
491	356	847
677	903	1580
698	393	1091
147	404	551
786	261	1047
335	972	1307
781	874	1655
148	690	838
247	815	1062
774	325	1099
199	758	957
705	174	879
920	629	1549
821	499	1320
974	916	1890
363	942	1305
392	944	1336
641	26	667
546	917	1463
721	326	1047
445	198	643
692	42	734
88	434	522
495	866	1361
401	92	493
327	337	664
394	695	1089
351	719	1070
603	863	1466
246	48	294
542	410	952
416	126	542
550	742	1292
333	471	804
214	577	791
656	943	1599
216	852	1068
179	804	983
8	286	294
270	513	783
179	298	477
692	477	1169
468	546	1014
31	695	726
392	907	1299
536	117	653
787	947	1734
41	449	490
222	64	286
656	344	1000
822	889	1711
466	428	894
185	267	452
847	936	1783
922	665	1587
445	303	748
238	627	865
877	197	1074
544	385	929
361	910	1271
359	959	1318
128	343	471
804	480	1284
589	342	931
220	414	634
559	365	924
996	757	1753
691	730	1421
558	691	1249
920	420	1340
192	956	1148
421	38	459
194	391	585
39	133	172
879	926	1805
451	651	1102
545	302	847
448	390	838
429	479	908
276	594	870
421	4	425
879	461	1340
943	111	1054
113	2	115
904	700	1604
772	454	1226
573	771	1344
520	640	1160
263	899	1162
605	180	785
881	490	1371
132	566	698
207	831	1038
735	90	825
395	280	675
588	326	914
648	867	1515
866	567	1433
555	603	1158
313	872	1185
193	833	1026
598	609	1207
740	362	1102
429	865	1294
361	507	868
139	273	412
679	117	796
481	327	808
679	197	876
403	310	713
655	932	1587
428	260	688
124	727	851
84	361	445
815	738	1553
615	674	1289
813	521	1334
682	953	1635
904	758	1662
944	598	1542
623	147	770
900	847	1747
309	305	614
27	220	247
585	856	1441
49	228	277
40	98	138
350	965	1315
725	792	1517
561	551	1112
866	561	1427
182	204	386
206	412	618
158	158	316
474	494	968
438	937	1375
287	734	1021
9	428	437
467	477	944
777	251	1028
290	516	806
239	817	1056
424	12	436
629	830	1459
485	811	1296
128	21	149
18	58	76
538	330	868
746	773	1519
748	923	1671
416	381	797
939	235	1174
964	743	1707
774	781	1555
15	905	920
281	819	1100
111	199	310
650	446	1096
11	485	496
58	224	282
718	109	827
645	303	948
199	777	976
932	330	1262
302	881	1183
711	5	716
771	83	854
966	383	1349
520	309	829
34	300	334
583	466	1049
761	791	1552
575	19	594
773	563	1336
92	90	182
583	962	1545
329	624	953
429	165	594
486	377	863
587	760	1347
670	291	961
754	121	875
947	854	1801
611	255	866
916	889	1805
452	755	1207
515	432	947
375	316	691
514	693	1207
142	687	829
259	35	294
267	140	407
803	250	1053
892	330	1222
576	34	610
121	25	146
454	101	555
339	815	1154
71	204	275
995	446	1441
909	948	1857
927	602	1529
346	205	551
402	233	635
943	46	989
781	874	1655
148	690	838
247	815	1062
774	325	1099
199	758	957
705	174	879
920	629	1549
821	499	1320
974	916	1890
363	942	1305
392	944	1336
641	26	667
546	917	1463
721	326	1047
445	198	643
692	42	734
88	434	522
495	866	1361
401	92	493
327	337	664
394	695	1089
351	719	1070
603	863	1466
246	48	294
542	410	952
416	126	542
550	742	1292
333	471	804
214	577	791
656	943	1599
216	852	1068
179	804	983
8	286	294
270	513	783
179	298	477
692	477	1169
468	546	1014
31	695	726
392	907	1299
536	117	653
787	947	1734
41	449	490
222	64	286
656	344	1000
822	889	1711
466	428	894
185	267	452
847	936	1783
922	665	1587
445	303	748
238	627	865
877	197	1074
544	385	929
361	910	1271
359	959	1318
128	343	471
804	480	1284
589	342	931
220	414	634
559	365	924
996	757	1753
691	730	1421
558	691	1249
920	420	1340
192	956	1148
421	38	459
194	391	585
39	133	172
879	926	1805
451	651	1102
545	302	847
448	390	838
429	479	908
276	594	870
421	4	425
879	461	1340
943	111	1054
113	2	115
904	700	1604
772	454	1226
573	771	1344
520	640	1160
263	899	1162
605	180	785
881	490	1371
132	566	698
207	831	1038
735	90	825
395	280	675
588	326	914
648	867	1515
866	567	1433
555	603	1158
313	872	1185
193	833	1026
598	609	1207
740	362	1102
429	865	1294
361	507	868
139	273	412
679	117	796
481	327	808
679	197	876
403	310	713
655	932	1587
428	260	688
124	727	851
84	361	445
815	738	1553
615	674	1289
813	521	1334
682	953	1635
904	758	1662
944	598	1542
623	147	770
900	847	1747
309	305	614
27	220	247
585	856	1441
49	228	277
40	98	138
350	965	1315
725	792	1517
561	551	1112
866	561	1427
182	204	386
206	412	618
158	158	316
474	494	968
438	937	1375
287	734	1021
9	428	437
467	477	944
777	251	1028
290	516	806
239	817	1056
424	12	436
629	830	1459
485	811	1296
128	21	149
18	58	76
538	330	868
746	773	1519
748	923	1671
416	381	797
939	235	1174
964	743	1707
774	781	1555
15	905	920
281	819	1100
111	199	310
650	446	1096
11	485	496
58	224	282
718	109	827
645	303	948
199	777	976
932	330	1262
302	881	1183
711	5	716
771	83	854
966	383	1349
520	309	829
34	300	334
583	466	1049
761	791	1552
575	19	594
773	563	1336
92	90	182
583	962	1545
329	624	953
429	165	594
486	377	863
587	760	1347
670	291	961
754	121	875
947	854	1801
611	255	866
916	889	1805
452	755	1207
515	432	947
375	316	691
514	693	1207
142	687	829
259	35	294
267	140	407
803	250	1053
892	330	1222
576	34	610
121	25	146
454	101	555
339	815	1154
71	204	275
995	446	1441
909	948	1857
927	602	1529
346	205	551
402	233	635
943	46	989
205	44	249
289	510	799
18	434	452
450	753	1203
618	87	705
947	86	1033
987	959	1946
480	537	1017
962	471	1433
834	120	954
274	349	623
335	61	396
489	165	654
255	251	506
441	449	890
168	152	320
106	561	667
485	89	574
594	992	1586
757	566	1323
978	497	1475
509	740	1249
633	632	1265
898	91	989
621	913	1534
967	732	1699
384	46	430
731	339	1070
37	16	53
582	25	607
823	652	1475
660	695	1355
715	614	1329
637	357	994
547	234	781
924	168	1092
390	681	1071
719	735	1454
422	541	963
359	162	521
5	203	208
888	809	1697
889	467	1356
812	215	1027
450	831	1281
346	353	699
683	725	1408
973	736	1709
219	230	449
8	768	776
632	804	1436
279	847	1126
270	251	521
648	462	1110
116	251	367
739	484	1223
401	516	917
627	789	1416
410	505	915
798	434	1232
716	403	1119
229	236	465
866	533	1399
493	44	537
201	707	908
83	12	95
979	702	1681
771	994	1765
382	528	910
170	457	627
610	787	1397
293	727	1020
806	775	1581
61	587	648
342	525	867
217	368	585
94	589	683
347	464	811
579	573	1152
173	448	621
655	556	1211
359	202	561
530	136	666
727	950	1677
246	284	530
525	398	923
257	846	1103
329	165	494
520	640	1160
731	360	1091
552	446	998
497	392	889
806	29	835
81	129	210
251	419	670
292	115	407
165	543	708
985	572	1557
129	366	495
255	540	795
221	109	330
843	615	1458
841	928	1769
447	676	1123
954	641	1595
371	200	571
106	9	115
408	759	1167
114	508	622
868	288	1156
757	4	761
352	777	1129
31	655	686
62	454	516
422	338	760
503	769	1272
905	781	1686
771	841	1612
447	326	773
223	677	900
977	841	1818
672	380	1052
911	272	1183
698	642	1340
192	482	674
458	700	1158
100	99	199
595	172	767
108	953	1061
168	16	184
308	29	337
97	247	344
439	713	1152
760	660	1420
908	161	1069
127	720	847
452	549	1001
814	447	1261
940	3	943
770	146	916
513	800	1313
861	155	1016
87	564	651
708	733	1441
348	640	988
550	421	971
3	599	602
611	714	1325
451	2	453
128	678	806
275	302	577
736	84	820
249	697	946
126	541	667
584	12	596
0	946	946
541	675	1216
612	438	1050
951	740	1691
402	722	1124
335	498	833
406	448	854
548	761	1309
169	99	268
417	83	500
392	702	1094
616	457	1073
615	954	1569
625	318	943
402	511	913
916	551	1467
858	0	858
84	726	810
433	986	1419
901	975	1876
368	965	1333
725	641	1366
288	631	919
539	377	916
52	0	52
94	692	786
581	441	1022
136	161	297
96	907	1003
718	233	951
552	95	647
390	426	816
835	689	1524
859	613	1472
678	317	995
836	962	1798
332	964	1296
469	319	788
222	147	369
571	651	1222
147	669	816
768	536	1304
520	975	1495
331	157	488
269	196	465
609	899	1508
756	761	1517
25	944	969
996	111	1107
621	597	1218
442	580	1022
49	989	1038
503	313	816
563	519	1082
561	353	914
181	802	983
113	607	720
614	287	901
964	869	1833
65	966	1031
719	789	1508
396	279	675
785	653	1438
4	903	907
527	49	576
693	681	1374
420	143	563
579	227	806
739	301	1040
181	838	1019
255	258	513
533	905	1438
114	261	375
325	245	570
213	931	1144
254	267	521
118	895	1013
107	697	804
268	371	639
258	508	766
639	495	1134
89	110	199
67	45	112
937	196	1133
34	481	515
223	756	979
584	190	774
166	553	719
762	267	1029
183	269	452
2	465	467
184	445	629
931	866	1797
578	606	1184
148	463	611
184	819	1003
482	340	822
480	376	856
172	778	950
810	246	1056
116	887	1003
873	866	1739
394	255	649
641	532	1173
569	670	1239
917	543	1460
657	476	1133
46	606	652
407	224	631
188	956	1144
142	827	969
827	739	1566
520	639	1159
626	615	1241
136	911	1047
200	812	1012
150	980	1130
410	941	1351
24	564	588
46	857	903
185	0	185
544	547	1091
801	823	1624
448	849	1297
797	972	1769
135	404	539
203	605	808
727	856	1583
636	456	1092
292	842	1134
221	755	976
269	821	1090
510	156	666
736	294	1030
737	963	1700
494	781	1275
333	473	806
438	549	987
393	964	1357
58	277	335
114	575	689
804	583	1387
732	209	941
852	978	1830
19	283	302
482	210	692
124	550	674
940	713	1653
977	109	1086
25	106	131
539	826	1365
372	760	1132
102	714	816
856	717	1573
840	234	1074
981	926	1907
174	719	893
880	77	957
324	320	644
794	797	1591
213	256	469
336	386	722
419	864	1283
995	418	1413
657	874	1531
259	781	1040
968	959	1927
533	662	1195
728	764	1492
875	143	1018
9	133	142
807	109	916
932	732	1664
64	278	342
812	900	1712
186	718	904
298	611	909
995	212	1207
245	199	444
335	671	1006
800	463	1263
135	434	569
378	950	1328
291	799	1090
730	215	945
499	47	546
496	622	1118
28	183	211
852	310	1162
651	228	879
949	568	1517
78	126	204
7	648	655
145	346	491
463	210	673
76	885	961
228	815	1043
810	967	1777
468	607	1075
870	394	1264
981	726	1707
817	786	1603
310	601	911
307	862	1169
391	517	908
259	444	703
905	825	1730
167	712	879
274	352	626
883	578	1461
430	226	656
596	809	1405
293	821	1114
704	997	1701
425	223	648
905	149	1054
170	355	525
530	758	1288
99	177	276
183	600	783
735	443	1178
936	156	1092
757	978	1735
539	787	1326
538	786	1324
463	340	803
483	66	549
99	752	851
606	729	1335
811	206	1017
121	485	606
512	829	1341
878	628	1506
955	75	1030
209	7	216
969	83	1052
476	578	1054
116	619	735
699	276	975
646	980	1626
9	876	885
252	722	974
818	240	1058
467	183	650
326	159	485
90	643	733
222	976	1198
19	311	330
27	710	737
242	294	536
353	619	972
210	538	748
522	969	1491
406	378	784
334	959	1293
501	423	924
322	154	476
400	655	1055
845	631	1476
264	210	474
383	728	1111
316	315	631
744	106	850
817	313	1130
225	377	602
248	322	570
296	315	611
448	25	473
951	413	1364
248	232	480
192	282	474
472	163	635
684	853	1537
41	792	833
401	588	989
2	981	983
612	801	1413
889	665	1554
230	382	612
66	164	230
485	498	983
677	837	1514
60	493	553
944	999	1943
793	678	1471
622	185	807
532	892	1424
815	49	864
358	249	607
63	893	956
568	34	602
173	507	680
496	437	933
85	384	469
815	39	854
623	457	1080
229	975	1204
620	553	1173
876	187	1063
550	589	1139
450	708	1158
93	18	111
748	625	1373
890	993	1883
577	703	1280
235	724	959
563	272	835
611	245	856
944	1	945
5	627	632
941	154	1095
989	108	1097
519	733	1252
781	516	1297
19	854	873
265	25	290
46	966	1012
604	51	655
322	416	738
606	751	1357
363	727	1090
857	134	991
114	307	421
317	881	1198
575	36	611
446	782	1228
868	953	1821
47	284	331
369	456	825
480	744	1224
684	233	917
976	76	1052
870	117	987
559	608	1167
110	262	372
696	84	780
968	769	1737
647	577	1224
958	729	1687
602	18	620
819	683	1502
990	763	1753
698	695	1393
511	50	561
719	366	1085
76	67	143
504	506	1010
389	268	657
320	251	571
212	115	327
994	804	1798
949	677	1626
62	57	119
828	608	1436
306	389	695
935	407	1342
691	211	902
89	128	217
184	739	923
179	384	563
875	60	935
67	668	735
127	345	472
959	336	1295
736	252	988
754	334	1088
919	276	1195
44	776	820
335	384	719
608	871	1479
62	76	138
752	806	1558
675	398	1073
637	862	1499
721	947	1668
133	460	593
125	310	435
733	835	1568
664	881	1545
2	796	798
357	304	661
589	859	1448
950	910	1860
765	875	1640
950	952	1902
328	368	696
144	280	424
330	492	822
938	477	1415
532	996	1528
120	958	1078
775	612	1387
664	11	675
201	270	471
956	143	1099
525	217	742
128	499	627
385	83	468
652	542	1194
326	290	616
714	31	745
415	633	1048
465	829	1294
325	179	504
709	738	1447
307	308	615
989	537	1526
610	353	963
193	862	1055
347	872	1219
702	927	1629
946	934	1880
173	236	409
600	27	627
808	14	822
995	699	1694
602	92	694
989	987	1976
387	953	1340
54	814	868
84	422	506
20	858	878
534	500	1034
515	802	1317
730	426	1156
507	614	1121
123	180	303
878	277	1155
113	283	396
773	126	899
238	543	781
466	504	970
410	899	1309
835	188	1023
515	937	1452
498	119	617
120	128	248
127	107	234
198	146	344
935	77	1012
587	968	1555
907	942	1849
915	100	1015
614	277	891
682	29	711
741	794	1535
855	615	1470
824	664	1488
193	5	198
846	604	1450
982	602	1584
705	177	882
197	53	250
740	746	1486
679	25	704
855	603	1458
128	380	508
266	917	1183
848	602	1450
558	789	1347
925	450	1375
424	822	1246
558	494	1052
27	173	200
789	921	1710
90	825	915
840	467	1307
169	130	299
693	366	1059
281	770	1051
370	180	550
949	813	1762
384	333	717
248	34	282
61	170	231
198	550	748
6	947	953
617	37	654
966	943	1909
829	58	887
99	742	841
40	494	534
290	527	817
305	226	531
749	717	1466
54	385	439
137	182	319
10	852	862
970	881	1851
636	55	691
681	839	1520
650	558	1208
118	225	343
203	997	1200
119	601	720
7	878	885
504	232	736
882	803	1685
165	898	1063
646	278	924
751	296	1047
747	375	1122
54	395	449
555	859	1414
625	268	893
82	995	1077
671	491	1162
996	766	1762
58	64	122
879	589	1468
669	504	1173
970	626	1596
886	872	1758
151	288	439
638	695	1333
735	326	1061
1000	800	1800
394	480	874
794	590	1384
205	724	929
181	255	436
961	46	1007
884	346	1230
644	443	1087
170	567	737
137	634	771
276	650	926
475	232	707
193	18	211
915	309	1224
179	685	864
228	284	512
775	105	880
620	143	763
704	745	1449
568	413	981
767	898	1665
231	883	1114
459	898	1357
782	415	1197
706	32	738
982	120	1102
903	625	1528
813	809	1622
876	396	1272
683	936	1619
318	136	454
609	57	666
221	569	790
864	866	1730
705	105	810
220	173	393
81	444	525
274	182	456
159	316	475
38	683	721
87	190	277
143	102	245
830	728	1558
508	284	792
415	454	869
375	108	483
537	681	1218
916	946	1862
685	203	888
552	270	822
832	776	1608
935	559	1494
473	472	945
775	147	922
494	345	839
216	688	904
280	966	1246
911	27	938
676	335	1011
89	615	704
712	269	981
387	102	489
885	395	1280
908	226	1134
821	800	1621
718	269	987
451	887	1338
456	425	881
367	719	1086
648	156	804
280	316	596
143	130	273
679	156	835
149	896	1045
932	688	1620
265	109	374
647	309	956
939	705	1644
163	295	458
510	935	1445
883	296	1179
448	895	1343
507	319	826
268	718	986
165	718	883
310	415	725
850	951	1801
629	392	1021
893	340	1233
764	398	1162
97	12	109
160	572	732
591	87	678
223	61	284
31	382	413
259	296	555
360	677	1037
84	622	706
337	144	481
205	496	701
677	898	1575
23	146	169
361	728	1089
766	121	887
387	642	1029
435	749	1184
625	459	1084
914	993	1907
721	29	750
182	660	842
32	461	493
507	7	514
890	497	1387
453	283	736
328	622	950
293	588	881
397	640	1037
903	601	1504
350	536	886
202	337	539
15	695	710
449	416	865
875	118	993
158	191	349
773	832	1605
226	737	963
537	36	573
246	336	582
516	571	1087
589	999	1588
619	78	697
680	896	1576
481	698	1179
771	834	1605
463	522	985
544	940	1484
224	402	626
196	116	312
703	344	1047
462	972	1434
426	909	1335
167	645	812
144	446	590
647	467	1114
275	280	555
780	114	894
554	444	998
516	306	822
572	636	1208
275	142	417
805	674	1479
608	954	1562
408	952	1360
407	726	1133
206	89	295
380	497	877
513	13	526
217	848	1065
345	242	587
36	544	580
820	129	949
224	977	1201
185	460	645
127	900	1027
668	158	826
817	241	1058
334	116	450
312	111	423
334	381	715
369	187	556
457	478	935
667	617	1284
291	398	689
628	597	1225
258	859	1117
534	424	958
73	569	642
143	646	789
626	133	759
194	117	311
412	745	1157
228	978	1206
325	13	338
979	149	1128
667	542	1209
208	980	1188
892	565	1457
750	37	787
191	860	1051
321	51	372
454	717	1171
803	96	899
413	22	435
775	555	1330
95	467	562
309	907	1216
608	451	1059
719	943	1662
407	502	909
284	405	689
935	651	1586
400	983	1383
90	18	108
28	452	480
431	624	1055
643	576	1219
998	863	1861
71	656	727
43	888	931
85	717	802
77	570	647
285	794	1079
224	844	1068
32	569	601
293	821	1114
434	750	1184
925	748	1673
460	908	1368
463	427	890
322	298	620
783	408	1191
483	857	1340
535	480	1015
580	201	781
805	644	1449
511	234	745
726	324	1050
103	679	782
424	448	872
643	102	745
209	54	263
947	984	1931
749	592	1341
328	629	957
516	559	1075
142	426	568
758	884	1642
437	631	1068
556	465	1021
322	393	715
220	905	1125
520	447	967
170	49	219
98	57	155
141	245	386
235	878	1113
291	779	1070
210	427	637
236	461	697
248	340	588
112	491	603
234	509	743
297	881	1178
241	792	1033
710	240	950
866	869	1735
898	547	1445
87	494	581
495	90	585
291	306	597
852	434	1286
87	403	490
834	454	1288
118	497	615
472	61	533
837	176	1013
229	319	548
203	33	236
948	221	1169
633	478	1111
386	154	540
117	133	250
940	566	1506
278	135	413
430	294	724
98	675	773
373	764	1137
747	523	1270
672	639	1311
287	706	993
277	825	1102
510	512	1022
188	972	1160
87	554	641
744	77	821
199	213	412
842	402	1244
449	283	732
610	316	926
859	812	1671
639	306	945
789	22	811
860	760	1620
20	898	918
200	439	639
341	672	1013
859	508	1367
659	41	700
834	557	1391
175	665	840
846	656	1502
834	821	1655
114	913	1027
962	240	1202
722	69	791
897	733	1630
202	180	382
866	145	1011
531	512	1043
730	434	1164
935	792	1727
940	18	958
668	549	1217
134	700	834
811	592	1403
229	540	769
58	598	656
721	230	951
751	738	1489
47	271	318
811	504	1315
386	192	578
998	411	1409
914	100	1014
502	302	804
938	431	1369
546	230	776
564	965	1529
325	374	699
231	505	736
172	704	876
386	174	560
724	915	1639
271	228	499
709	878	1587
390	157	547
758	740	1498
958	164	1122
468	695	1163
297	954	1251
938	133	1071
704	213	917
913	783	1696
151	40	191
90	483	573
76	616	692
247	831	1078
372	1	373
200	930	1130
826	840	1666
38	867	905
203	791	994
215	993	1208
410	154	564
774	974	1748
721	418	1139
642	331	973
624	744	1368
685	756	1441
931	989	1920
694	977	1671
447	664	1111
119	902	1021
553	98	651
145	794	939
984	491	1475
987	539	1526
814	480	1294
371	66	437
166	220	386
734	615	1349
295	12	307
243	370	613
244	400	644
691	958	1649
396	126	522
865	825	1690
833	786	1619
685	96	781
249	711	960
298	50	348
426	655	1081
983	456	1439
242	38	280
751	69	820
715	472	1187
371	73	444
550	944	1494
486	963	1449
367	1000	1367
930	476	1406
636	721	1357
624	600	1224
533	16	549
355	543	898
236	758	994
887	694	1581
385	441	826
343	136	479
680	775	1455
20	849	869
0	479	479
97	105	202
635	637	1272
65	868	933
833	386	1219
447	257	704
757	776	1533
406	459	865
463	766	1229
824	426	1250
651	171	822
257	235	492
601	977	1578
714	930	1644
365	282	647
76	506	582
271	336	607
775	87	862
352	850	1202
888	268	1156
62	721	783
26	84	110
895	46	941
209	790	999
719	97	816
436	694	1130
887	976	1863
127	845	972
351	426	777
369	598	967
69	875	944
42	777	819
636	346	982
711	941	1652
163	764	927
554	717	1271
806	628	1434
913	747	1660
484	890	1374
365	929	1294
361	410	771
852	719	1571
